HCPCS_Cd,statistic,p_value,median_ratio,p_adj,reject,median_percent_difference
G0444,53119539.5,0.9999495183080817,1.0,1.0,False,0.0
G0446,863695.5,0.9861793203468336,1.0,1.0,False,0.0
G0447,746024.5,0.9994434618867992,1.104612972761121,1.0,False,10.461297276112091
G0472,20997.0,0.9420740116688494,1.0,1.0,False,0.0
G0480,139630.5,0.4505101748438911,1.0126393218819407,0.832141326700671,False,1.2639321881940724
G0481,141131.5,0.0001336812067726795,0.8570082449941108,0.0011567674366398913,True,-14.299175500588923
G0482,92933.0,0.003016163601156031,0.9203446251577038,0.018354458987522675,True,-7.965537484229623
G0483,45953.5,0.32004073097001196,1.0093230694037145,0.687375859773469,False,0.9323069403714523
G0498,18527.0,1.91375613058588e-06,0.6240234375,2.3291812418594005e-05,True,-37.59765625
G0500,298623.5,0.053891437069995024,0.9913418663986563,0.1948683123038226,False,-0.8658133601343709
G0506,221756.0,0.6668290629521376,1.0,1.0,False,0.0
G0513,3910.0,0.7840598603647481,1.0,1.0,False,0.0
G2011,958.0,0.3460311192114647,0.9898415278342136,0.7248905159208864,False,-1.0158472165786359
G2012,18508.0,0.9686910626527062,1.0650124834218082,1.0,False,6.501248342180821
G2067,34630.0,0.14965760901111846,0.9793202605704681,0.42145887338923754,False,-2.067973942953194
G2074,2661.5,0.31146148500924375,0.9384259458066732,0.6806683840275006,False,-6.157405419332685
G2077,7475.0,0.078707010299433,0.9092658674471753,0.26067343897843187,False,-9.07341325528247
G2078,14940.5,0.38589475863219713,0.9795521194348175,0.7681290214331787,False,-2.044788056518254
G2087,2220.0,0.8495120478405085,1.0389610389610389,1.0,False,3.8961038961038863
G2211,932040644.0,1.877095175830789e-32,0.9669080304374044,9.064553155544165e-31,True,-3.3091969562595636
G2212,3178284.0,0.9997003314832369,1.0734783979817093,1.0,False,7.34783979817093
G3002,9825.0,2.604939845651643e-06,0.637218045112782,3.0465585538597728e-05,True,-36.2781954887218
G6001,11209.5,0.9096715845742744,1.04662437068259,1.0,False,4.6624370682589955
G6002,136252.5,1.0910253934127306e-12,0.5830597504924491,2.5127154060597814e-11,True,-41.69402495075509
G6012,22635.0,0.00011874873344792094,0.6906058995482328,0.0010456873763031627,True,-30.939410045176718
G6013,10110.5,1.1848369259683915e-05,0.568679495686795,0.00012852904914309292,True,-43.1320504313205
G6015,88540.5,0.012862627998201008,0.6938159879336351,0.06272102317038081,False,-30.61840120663649
G6017,4753.5,0.07331826933103562,0.8274433656957929,0.24888625556964894,False,-17.25566343042071
J0129,46747.0,0.3159776503946298,0.8079268292682926,0.6856778648257489,False,-19.20731707317074
J0177,36037.5,0.6700888177315332,1.017986988136242,1.0,False,1.7986988136242
J0178,308327.0,0.03105130134290034,0.9359305689488912,0.12563188678465353,False,-6.406943105110885
J0185,15086.5,0.0023062859656536477,0.7758620689655173,0.014881509011135823,True,-22.413793103448263
J0280,16846.5,0.06392727766583492,1.0,0.2241197533155852,False,0.0
J0585,366634.0,0.3285457045470397,1.0104810360777057,0.6993793884738219,False,1.0481036077705674
J0640,14818.0,6.697606397950671e-05,0.6303095298174783,0.0006113607791300095,True,-36.96904701825217
J0665,24736.5,0.02903434787399603,0.7289191538684439,0.11940774386640675,False,-27.108084613155615
J0690,7648.5,0.9998547579079069,1.3235294117647058,1.0,False,32.35294117647059
J0696,7930061.0,1.9236467195503255e-13,0.9550053063861202,4.644676030914254e-12,True,-4.499469361387975
J0702,5350016.5,0.9519933339501643,1.026315789473684,1.0,False,2.631578947368407
J0717,23242.0,0.2819585715799905,0.84473757161338,0.6417904452941927,False,-15.526242838661997
J0881,43708.0,0.40373921035238364,1.0278637770897834,0.7899589135660474,False,2.786377708978338
J0885,18447.0,0.0015192575926010758,0.7866879582655083,0.01048077703282862,True,-21.33120417344917
J0897,4801977.5,0.9979204045309198,1.026861270824119,1.0,False,2.6861270824118932
J1010,19795704.5,0.7833850969997083,0.965424578722334,1.0,False,-3.4575421277665996
J1020,6603.5,0.25402019429348477,0.9175127397206988,0.6036003664402328,False,-8.24872602793012
J1030,2205275.0,0.9999999997134683,1.0560543657331136,1.0,False,5.605436573311362
J1040,1063850.0,0.9999352946540037,1.0367892976588629,1.0,False,3.678929765886285
J1071,29291.5,0.5336828371253098,1.1325480809607793,0.9099353156908757,False,13.25480809607793
J1096,4522.5,0.06062205787619756,0.9522036593404923,0.21454189276753605,False,-4.779634065950766
J1097,9841.5,0.002503159782518028,0.9475936909177868,0.015697232185229264,True,-5.240630908221322
J1100,52717465.0,1.0,1.3114064420246363,1.0,False,31.14064420246363
J1200,407200.0,1.5929350209846926e-08,0.8022149993980979,2.5368337515043453e-07,True,-19.778500060190208
J1306,26233.5,0.8028612359114813,1.0338777979431337,1.0,False,3.3877797943133725
J1437,37536.0,0.2590212357224837,0.9959595959595959,0.6125668086517506,False,-0.40404040404040664
J1439,39988.0,0.05293511294647137,0.923076923076923,0.19233947592443604,False,-7.692307692307699
J1453,40987.0,1.6982420004798826e-07,0.7391304347826086,2.5170973017013707e-06,True,-26.086956521739136
J1454,6904.0,0.012754538436284138,0.8488095238095238,0.06255262886119686,False,-15.11904761904762
J1569,7896.5,0.016301021152842175,0.8100255126145706,0.07714871715330603,False,-18.997448738542943
J1580,54117.5,0.3225777961707734,1.0665677892165415,0.6897144761173839,False,6.6567789216541495
J1602,37053.0,0.431649135172956,0.9651916184174247,0.8175725093496803,False,-3.4808381582575265
J1626,31207.5,0.006599585438081149,0.9076771716017645,0.03618893553409334,True,-9.232282839823547
J1745,37979.5,0.001816171836139174,0.7735013384051845,0.012130805858882952,True,-22.649866159481547
J1750,1852.0,0.03867439590792101,0.9063180827886711,0.14998852506258484,False,-9.36819172113289
J1756,18272.5,0.027545881399543313,0.9518274570579878,0.1148640235518561,False,-4.8172542942012235
J1885,4557223.0,4.010611602433424e-09,0.8996812869934739,6.670983965380928e-08,True,-10.031871300652606
J1940,3155.5,0.006930502443754566,0.6666562009419152,0.03745473703357612,True,-33.334379905808476
J2001,8987.5,0.8068290185050782,1.2175196794290828,1.0,False,21.75196794290828
J2010,8744.0,0.6997133610497455,1.1017950148809523,1.0,False,10.179501488095234
J2250,40910.0,0.37693951330260567,1.014351145038168,0.7605836413554452,False,1.4351145038167923
J2357,11337.5,0.5247916534926456,1.0948427672955974,0.9075934022228925,False,9.484276729559738
J2403,2013.5,0.2873282158270106,0.9728931820591259,0.6517126349894469,False,-2.7106817940874106
J2405,95376.5,0.23371973739361002,0.8635526227641186,0.5792689517851559,False,-13.64473772358814
J2469,171076.0,1.627888894092696e-13,0.7473389355742297,3.994999466322567e-12,True,-25.26610644257703
J2704,5193.0,0.33702436433605176,0.920520609387267,0.7116015139789414,False,-7.947939061273301
J2777,151922.0,0.3345285148342939,0.9820289855072464,0.7073293597555622,False,-1.7971014492753623
J2778,11843.5,0.02107727392230292,0.8533461817775544,0.09450434278226,False,-14.66538182224456
J2781,10065.5,0.021085137267384663,0.8426966292134831,0.09450434278226,False,-15.73033707865169
J2785,1482480.5,0.09450600808102444,1.0,0.29659432724799495,False,0.0
J2919,439329.0,0.9999999999760989,1.1397575757575757,1.0,False,13.975757575757575
J2920,5542.0,0.9707080096518319,1.2029380717804363,1.0,False,20.293807178043632
J2930,22113.5,0.9997699172535024,1.2112711972459516,1.0,False,21.127119724595154
J3010,14511.0,0.00012352260614969949,0.8363183049066364,0.0010813645696263166,True,-16.36816950933636
J3111,58559.0,0.5101044630795055,1.053864859490053,0.8950733900333833,False,5.386485949005304
J3245,2982.5,0.48140973877661813,0.9725752508361204,0.869324944449454,False,-2.7424749163879603
J3262,13800.0,0.20701898087034948,0.8514426705151507,0.5330045077203791,False,-14.855732948484935
J3301,91366747.0,1.4837829330320893e-06,0.9767080745341614,1.835721529544659e-05,True,-2.329192546583858
J3304,68087.0,0.06277831550759753,0.9541216216216217,0.22060830590345892,False,-4.587837837837827
J3380,8359.5,0.001181559478783715,0.7682206172028889,0.00842283114161534,True,-23.177938279711107
J3420,6638763.5,2.4370281472613082e-06,0.9075807090512973,2.8726229420867546e-05,True,-9.241929094870272
J3475,18398.5,0.0038745648650750602,0.7868229331643966,0.022745974913793588,True,-21.317706683560345
J3480,5081.5,0.48654529581750217,1.0420893503600273,0.8722853986093422,False,4.208935036002726
J3489,312301.0,0.0019293461656451985,0.9797297297297296,0.012723485506479568,True,-2.0270270270270396
J3490,139596.5,0.00035519376060347393,0.8055060191756338,0.002769401352205211,True,-19.44939808243662
J3590,9989.5,3.004165430023891e-08,0.6339742970335297,4.6363254110781076e-07,True,-36.60257029664703
J7030,374436.0,0.07350168022443487,0.942684766214178,0.24888625556964894,False,-5.731523378582204
J7040,85335.5,0.009204809141392429,0.8955882352941177,0.0478458308495294,True,-10.441176470588232
J7050,91162.5,0.5326066325615111,0.9380020718985133,0.9099353156908757,False,-6.199792810148674
J7308,140768.5,0.00014705446066686244,0.9161931818181819,0.0012579458721045317,True,-8.380681818181813
J7318,140452.5,0.958921279211127,1.0270375207370017,1.0,False,2.703752073700172
J7320,3587.0,0.5109499997634154,1.006595636732623,0.8950733900333833,False,0.6595636732622978
J7321,134951.5,0.9917633136396578,1.0582010582010581,1.0,False,5.820105820105814
J7322,12184.5,0.043587696855443836,0.9536345709234326,0.16561112231624217,False,-4.636542907656738
J7323,180872.0,0.6279215242653708,0.9801993181222135,1.0,False,-1.9800681877786497
J7324,94432.0,0.9366883869288062,1.0377358490566038,1.0,False,3.7735849056603765
J7325,211574.0,0.9995199924896642,1.0335665753980328,1.0,False,3.356657539803276
J7326,93002.5,0.8297195222257986,1.0042918454935623,1.0,False,0.42918454935623185
J7327,89039.5,0.964306273144742,1.0378947368421052,1.0,False,3.7894736842105203
J7328,9220.0,0.8374082545278712,1.0466461737582917,1.0,False,4.664617375829172
J7329,20879.5,0.6624120389075835,0.9749163879598662,1.0,False,-2.5083612040133763
J7345,33091.0,0.46879663391124216,1.0082036775106085,0.8530758555578242,False,0.8203677510608465
J7613,47817.0,0.9942027984003594,1.6465408805031447,1.0,False,64.65408805031447
J7620,113536.0,0.7442705395164639,1.004341466812156,1.0,False,0.43414668121559696
J7644,2293.0,0.24441953322589677,0.9883958633958635,0.5911083057175565,False,-1.1604136604136506
J7999,36090.0,0.0022436613318510073,0.8021211270990253,0.014603308755569382,True,-19.787887290097473
J9030,19681.5,0.0841499760155916,0.8961038961038961,0.2734009057550891,False,-10.389610389610393
J9035,82201.5,3.802010192612883e-07,0.8355769230769231,5.22165987003806e-06,True,-16.44230769230769
J9045,47610.0,5.501085315361442e-07,0.7935675776166574,7.2877209885806005e-06,True,-20.64324223833426
J9144,4882.0,0.000234757823724408,0.6807403123192597,0.0019099590332360805,True,-31.925968768074032
J9190,63260.5,0.017348760363796043,0.8546511627906977,0.0804058645962931,False,-14.534883720930225
J9201,2592.0,0.0003505125262460999,0.6223437248730731,0.0027472107423581753,True,-37.76562751269269
J9217,459541.5,7.773990617271035e-07,0.9432814710042433,1.0119707786134556e-05,True,-5.6718528995756685
J9263,4694.5,0.00039007701701483666,0.6760035204530671,0.003025623287415598,True,-32.399647954693286
J9267,19029.0,1.2904115215782785e-05,0.7126024139366193,0.00013897453581314265,True,-28.73975860633807
J9271,89864.0,3.552113422535649e-10,0.7471940378917123,6.731030118399831e-09,True,-25.280596210828765
J9299,3300.5,0.0026218979597812,0.7704688085425252,0.01631248568506205,True,-22.95311914574748
M0010,10727.0,0.993363336529554,1.0723981900452488,1.0,False,7.239819004524883
M0201,38897.5,0.4064991686500575,0.9858859188648993,0.7922890683771039,False,-1.411408113510071
P9604,5251.0,0.2809619014041027,0.9051724137931035,0.6417904452941927,False,-9.482758620689646
P9612,2593.0,0.0016169426711706522,0.9312233718807059,0.011002559903374847,True,-6.877662811929408
Q0091,2360784.0,0.9200747804897379,1.0,1.0,False,0.0
Q0092,6401.0,0.9336534711232853,1.012500539940521,1.0,False,1.2500539940520916
Q0112,10530.5,0.9468668784495494,1.0107655502392343,1.0,False,1.0765550239234312
Q0138,36708.0,9.468429166169294e-06,0.8576388888888888,0.00010499435897596616,True,-14.236111111111116
Q3014,74588.0,0.7191020136556944,1.0379464285714286,1.0,False,3.7946428571428603
Q4010,31059.5,0.0412349238551097,0.9670329670329672,0.15747112502831434,False,-3.296703296703285
Q4038,10298.5,0.5278511168318718,0.9688132847306603,0.9093131437253303,False,-3.1186715269339693
Q4205,3414.5,0.5088638315364983,0.8960176397791578,0.8950733900333833,False,-10.398236022084218
Q5106,10332.0,0.29392343407646104,0.9465841372833603,0.6632674839616756,False,-5.341586271663967
Q9957,59493.5,0.7623942656084282,1.0,1.0,False,0.0
Q9965,3012.0,0.8608500353507764,1.5273869628632335,1.0,False,52.738696286323346
Q9966,94111.5,0.9741108228320153,1.2045902136039994,1.0,False,20.459021360399944
Q9967,3498888.5,0.0010219224892192998,0.9796758425520968,0.00739042495826711,True,-2.032415744790317
R0070,6200.5,0.9386703089358283,1.0573560193724085,1.0,False,5.735601937240853
R0075,2795.5,0.9510307114521857,1.0508429221300508,1.0,False,5.084292213005082
U0002,56530.0,1.828591379021947e-05,0.9632995456134218,0.00019009731211082324,True,-3.6700454386578207
